timestamp,latitude,longitude,throttle,steering,fix
2026-05-01-14-59-58.904415,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.922354,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.942020,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.969570,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-58.985596,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.010188,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.031658,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.056802,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.071430,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.121143,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.138602,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.163337,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.179691,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.198600,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.218771,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.237871,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.263806,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.278841,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.299511,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.325955,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.345289,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.367442,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.387350,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.402494,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.421760,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.442115,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.464740,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.488929,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.515189,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.533866,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.549514,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.575553,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.594622,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.615200,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.640056,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.656976,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.676062,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.695678,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.714672,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
2026-05-01-14-59-59.735362,40.4376861667,-86.9444261667,0.14184294709082979,2218,3D
