timestamp,object_x,object_y,contour_area
2026-05-01-17-27-21.458617,104,228,78366.5
2026-05-01-17-27-21.505911,106,227,79256.5
2026-05-01-17-27-21.569450,107,228,80605.5
2026-05-01-17-27-21.631075,211,216,113745.5
2026-05-01-17-27-21.693108,182,227,104355.0
2026-05-01-17-27-21.755745,181,227,104331.5
2026-05-01-17-27-21.816968,180,227,103922.0
2026-05-01-17-27-21.896089,178,227,104076.0
2026-05-01-17-27-21.942608,177,227,104169.0
2026-05-01-17-27-22.005145,177,227,104311.5
2026-05-01-17-27-22.068172,176,227,104309.0
2026-05-01-17-27-22.130748,150,219,95854.0
2026-05-01-17-27-22.193783,151,219,95855.0
2026-05-01-17-27-22.257355,151,220,96618.5
2026-05-01-17-27-22.335933,151,220,97001.0
2026-05-01-17-27-22.414122,151,220,96593.5
2026-05-01-17-27-22.461801,151,219,95795.5
2026-05-01-17-27-22.540366,178,226,103744.5
2026-05-01-17-27-22.586904,180,226,103972.5
2026-05-01-17-27-22.649900,179,225,103458.0
2026-05-01-17-27-22.726180,179,223,100611.0
2026-05-01-17-27-22.773689,153,215,91916.0
2026-05-01-17-27-22.835226,153,214,91279.5
2026-05-01-17-27-22.897757,153,214,90825.5
2026-05-01-17-27-22.960782,153,214,90104.5
2026-05-01-17-27-23.012803,183,202,97967.5
2026-05-01-17-27-23.054822,184,202,97934.0
2026-05-01-17-27-23.126184,185,202,97717.0
2026-05-01-17-27-23.173689,187,202,96967.0
2026-05-01-17-27-23.236219,244,229,106855.5
2026-05-01-17-27-23.298762,248,230,105210.0
2026-05-01-17-27-23.388314,249,230,101470.5
2026-05-01-17-27-23.455853,256,230,96547.5
2026-05-01-17-27-23.519411,257,229,95754.0
2026-05-01-17-27-23.599585,262,228,98024.0
2026-05-01-17-27-23.677613,259,228,97291.5
2026-05-01-17-27-23.713632,246,213,90616.0
2026-05-01-17-27-23.755577,245,213,90442.0
2026-05-01-17-27-23.833072,246,218,99321.0
2026-05-01-17-27-23.896124,247,219,100881.0
2026-05-01-17-27-23.959147,247,217,102986.5
2026-05-01-17-27-23.998665,248,218,102852.5
2026-05-01-17-27-24.069276,248,219,105619.5
2026-05-01-17-27-24.133783,246,218,106997.0
2026-05-01-17-27-24.196929,248,221,107048.5
2026-05-01-17-27-24.258982,246,222,106249.5
2026-05-01-17-27-24.322122,246,222,106103.5
2026-05-01-17-27-24.384097,246,222,105940.5
2026-05-01-17-27-24.431634,246,223,105849.0
2026-05-01-17-27-24.495276,221,234,95464.5
2026-05-01-17-27-24.558351,221,235,96205.5
2026-05-01-17-27-24.620977,221,235,96177.5
2026-05-01-17-27-24.684494,224,235,96183.5
2026-05-01-17-27-24.762131,226,235,96792.0
2026-05-01-17-27-24.825054,228,237,98377.5
2026-05-01-17-27-24.902594,230,239,101301.0
2026-05-01-17-27-24.966628,268,194,131989.0
2026-05-01-17-27-25.029706,249,229,108470.5
2026-05-01-17-27-25.080729,267,190,134227.5
2026-05-01-17-27-25.146440,266,187,135495.0
2026-05-01-17-27-25.186987,112,224,68091.0
2026-05-01-17-27-25.265549,109,224,67716.0
2026-05-01-17-27-25.327965,269,183,140588.0
2026-05-01-17-27-25.389991,253,158,118145.5
2026-05-01-17-27-25.453007,275,184,142961.0
2026-05-01-17-27-25.516086,258,221,125782.5
2026-05-01-17-27-25.593126,261,220,126600.5
2026-05-01-17-27-25.655151,269,220,131873.0
2026-05-01-17-27-25.702099,275,222,134698.0
2026-05-01-17-27-25.764750,311,196,173584.0
2026-05-01-17-27-25.827036,298,229,149223.5
2026-05-01-17-27-25.889054,318,202,182757.5
2026-05-01-17-27-25.951589,330,212,197698.0
2026-05-01-17-27-26.013623,332,213,240527.5
2026-05-01-17-27-26.076170,331,214,240787.0
2026-05-01-17-27-26.123220,323,237,213112.5
2026-05-01-17-27-26.200974,323,240,217648.0
2026-05-01-17-27-26.263003,322,240,217306.5
2026-05-01-17-27-26.325537,322,240,217412.5
2026-05-01-17-27-26.382071,322,241,219011.5
2026-05-01-17-27-26.452171,323,240,217691.0
2026-05-01-17-27-26.532228,324,240,217107.0
2026-05-01-17-27-26.595850,327,247,180472.0
2026-05-01-17-27-26.657987,327,247,178754.0
2026-05-01-17-27-26.721529,328,246,176883.5
2026-05-01-17-27-26.784050,328,246,177632.5
2026-05-01-17-27-26.846666,335,240,168548.0
2026-05-01-17-27-26.908690,336,240,168477.0
2026-05-01-17-27-26.956006,335,242,169614.0
2026-05-01-17-27-27.020037,335,242,166344.0
2026-05-01-17-27-27.081713,335,242,164909.5
2026-05-01-17-27-27.159300,497,264,98378.0
2026-05-01-17-27-27.221379,499,264,97092.0
2026-05-01-17-27-27.283921,332,241,156927.5
2026-05-01-17-27-27.346969,334,241,155176.0
2026-05-01-17-27-27.393483,334,241,155654.5
2026-05-01-17-27-27.447179,336,238,156343.5
2026-05-01-17-27-27.488696,336,236,156817.5
2026-05-01-17-27-27.551807,334,237,159175.5
2026-05-01-17-27-27.614847,334,240,162886.5
2026-05-01-17-27-27.677396,333,241,163471.5
2026-05-01-17-27-27.729945,332,248,167930.0
2026-05-01-17-27-27.787465,340,242,157239.5
2026-05-01-17-27-27.865019,340,242,157239.5
2026-05-01-17-27-27.928565,328,248,162070.0
2026-05-01-17-27-27.991077,325,249,163630.5
2026-05-01-17-27-28.055132,319,252,166835.0
2026-05-01-17-27-28.117634,321,249,163775.0
2026-05-01-17-27-28.180897,318,249,164192.5
2026-05-01-17-27-28.228430,318,249,164192.5
2026-05-01-17-27-28.279942,318,250,165315.5
2026-05-01-17-27-28.353560,316,251,167213.0
2026-05-01-17-27-28.417687,308,256,152917.5
2026-05-01-17-27-28.480212,311,252,146747.5
2026-05-01-17-27-28.543330,311,252,146904.5
2026-05-01-17-27-28.606640,314,248,141866.0
2026-05-01-17-27-28.654732,314,248,141866.0
2026-05-01-17-27-28.717766,309,251,144416.5
2026-05-01-17-27-28.780791,309,251,144202.5
2026-05-01-17-27-28.858851,117,221,74379.0
2026-05-01-17-27-28.895853,116,220,73574.0
2026-05-01-17-27-28.953421,116,220,73567.0
2026-05-01-17-27-29.016976,114,220,72533.0
2026-05-01-17-27-29.095001,114,220,72431.5
2026-05-01-17-27-29.157223,115,219,72642.5
2026-05-01-17-27-29.219681,114,219,72589.0
2026-05-01-17-27-29.283227,108,216,69903.0
2026-05-01-17-27-29.346280,114,219,72490.0
2026-05-01-17-27-29.409386,108,216,69698.0
2026-05-01-17-27-29.480112,114,219,72181.0
2026-05-01-17-27-29.519672,108,216,69569.5
2026-05-01-17-27-29.582201,108,216,69717.0
2026-05-01-17-27-29.645162,114,219,72169.0
2026-05-01-17-27-29.708182,108,216,69138.5
2026-05-01-17-27-29.770913,113,219,71228.5
2026-05-01-17-27-29.834490,108,216,69270.5
2026-05-01-17-27-29.911579,108,216,69096.0
2026-05-01-17-27-29.958264,113,218,71139.0
2026-05-01-17-27-30.022289,113,219,71128.0
2026-05-01-17-27-30.085317,113,219,71116.0
2026-05-01-17-27-30.147941,113,218,71076.5
2026-05-01-17-27-30.211059,114,218,71106.5
2026-05-01-17-27-30.273802,110,219,69128.0
2026-05-01-17-27-30.321317,105,217,66689.0
2026-05-01-17-27-30.384878,104,216,66422.0
2026-05-01-17-27-30.447444,551,271,61141.5
2026-05-01-17-27-30.510982,551,270,60958.5
2026-05-01-17-27-30.573649,550,270,61437.0
2026-05-01-17-27-30.636199,550,270,61534.5
2026-05-01-17-27-30.699330,550,270,61339.0
2026-05-01-17-27-30.761864,550,270,61365.0
2026-05-01-17-27-30.815437,550,270,61292.0
2026-05-01-17-27-30.886456,550,270,61167.5
2026-05-01-17-27-30.949511,551,270,60865.0
2026-05-01-17-27-31.012539,552,271,59823.5
2026-05-01-17-27-31.072940,553,271,59389.5
2026-05-01-17-27-31.151605,555,271,58080.5
2026-05-01-17-27-31.214138,558,270,55918.5
2026-05-01-17-27-31.275905,558,269,55823.0
2026-05-01-17-27-31.338446,558,268,55441.5
2026-05-01-17-27-31.416479,558,268,55512.0
2026-05-01-17-27-31.479318,558,268,55518.0
2026-05-01-17-27-31.541854,558,269,55927.5
2026-05-01-17-27-31.619417,557,269,56187.0
2026-05-01-17-27-31.682096,557,269,56311.0
2026-05-01-17-27-31.744147,557,268,56330.0
2026-05-01-17-27-31.808173,555,268,57725.0
2026-05-01-17-27-31.870194,555,268,57861.0
2026-05-01-17-27-31.932730,554,268,58167.0
2026-05-01-17-27-32.010793,553,268,58892.0
2026-05-01-17-27-32.088325,553,268,58908.5
2026-05-01-17-27-32.150017,553,268,59240.0
2026-05-01-17-27-32.213551,554,270,58992.5
2026-05-01-17-27-32.276099,554,270,58754.0
2026-05-01-17-27-32.329622,554,270,58442.0
2026-05-01-17-27-32.370135,555,270,58198.5
2026-05-01-17-27-32.417164,555,270,57969.0
2026-05-01-17-27-32.480208,557,271,56691.0
2026-05-01-17-27-32.542503,557,272,56612.5
2026-05-01-17-27-32.605172,557,272,56573.5
2026-05-01-17-27-32.667771,559,271,55619.0
2026-05-01-17-27-32.753345,559,271,55588.0
2026-05-01-17-27-32.808889,559,272,55701.0
2026-05-01-17-27-32.880016,559,271,55556.5
2026-05-01-17-27-32.949068,559,271,55656.5
2026-05-01-17-27-33.012170,558,272,55822.0
2026-05-01-17-27-33.073627,558,271,55738.5
2026-05-01-17-27-33.136162,558,271,55734.5
2026-05-01-17-27-33.199180,558,272,56028.0
2026-05-01-17-27-33.278295,558,272,55761.0
2026-05-01-17-27-33.340836,559,272,55591.5
2026-05-01-17-27-33.402859,559,272,55559.0
2026-05-01-17-27-33.480959,559,272,55296.5
2026-05-01-17-27-33.542497,560,272,55079.5
2026-05-01-17-27-33.604533,560,272,54992.5
2026-05-01-17-27-33.682202,560,272,54933.0
2026-05-01-17-27-33.743920,560,272,54855.0
2026-05-01-17-27-33.807945,560,272,55060.0
2026-05-01-17-27-33.870478,560,272,54734.0
2026-05-01-17-27-33.933542,560,272,54763.0
2026-05-01-17-27-33.995566,560,272,54631.5
2026-05-01-17-27-34.058742,560,273,54795.0
2026-05-01-17-27-34.119760,560,272,54547.5
2026-05-01-17-27-34.181790,560,272,54559.0
2026-05-01-17-27-34.244839,560,273,54670.0
2026-05-01-17-27-34.308907,560,272,54418.5
2026-05-01-17-27-34.363557,560,272,54491.5
2026-05-01-17-27-34.404099,560,272,54457.5
2026-05-01-17-27-34.466549,560,271,54400.5
2026-05-01-17-27-34.545367,560,272,54561.5
2026-05-01-17-27-34.608936,560,272,54547.0
2026-05-01-17-27-34.671467,560,271,54375.5
2026-05-01-17-27-34.734152,560,272,54194.0
2026-05-01-17-27-34.796690,561,272,54218.0
2026-05-01-17-27-34.873407,561,272,54344.0
2026-05-01-17-27-34.950451,561,272,54125.0
2026-05-01-17-27-35.002986,561,272,54060.5
2026-05-01-17-27-35.074945,561,272,53875.5
2026-05-01-17-27-35.137105,561,272,54028.5
2026-05-01-17-27-35.199757,561,272,54163.0
2026-05-01-17-27-35.261691,561,272,54014.5
2026-05-01-17-27-35.338578,560,272,54232.5
2026-05-01-17-27-35.416713,560,272,54158.5
2026-05-01-17-27-35.479703,560,271,54195.5
2026-05-01-17-27-35.541549,560,272,54731.0
2026-05-01-17-27-35.604038,560,272,54664.0
2026-05-01-17-27-35.666510,560,272,54555.0
2026-05-01-17-27-35.728522,560,272,54715.0
2026-05-01-17-27-35.806810,560,272,54666.0
2026-05-01-17-27-35.868750,560,272,54967.0
2026-05-01-17-27-35.946256,559,271,54889.0
2026-05-01-17-27-36.007691,559,271,54864.0
2026-05-01-17-27-36.070480,559,271,54952.5
2026-05-01-17-27-36.133185,559,270,54991.0
2026-05-01-17-27-36.210510,559,270,55029.0
2026-05-01-17-27-36.264777,559,270,55164.0
2026-05-01-17-27-36.335233,556,269,57375.0
2026-05-01-17-27-36.397239,554,269,58418.5
2026-05-01-17-27-36.460079,553,269,59439.0
2026-05-01-17-27-36.537838,546,267,64362.0
2026-05-01-17-27-36.599635,544,266,65636.5
2026-05-01-17-27-36.646923,542,266,66709.5
2026-05-01-17-27-36.710475,540,266,68201.5
2026-05-01-17-27-36.773529,534,266,72598.5
2026-05-01-17-27-36.835592,533,266,73428.0
2026-05-01-17-27-36.897946,532,265,74105.0
2026-05-01-17-27-36.961002,528,264,76636.5
2026-05-01-17-27-37.038100,527,264,77113.0
2026-05-01-17-27-37.092587,526,264,77879.0
2026-05-01-17-27-37.142036,525,263,78401.0
2026-05-01-17-27-37.191774,518,261,82598.0
2026-05-01-17-27-37.242369,516,260,83719.5
2026-05-01-17-27-37.294162,513,260,85657.5
2026-05-01-17-27-37.343065,510,260,87100.5
2026-05-01-17-27-37.376525,508,259,88584.0
2026-05-01-17-27-37.409941,506,257,88660.0
2026-05-01-17-27-37.465609,504,257,90394.0
2026-05-01-17-27-37.524361,500,252,90715.5
2026-05-01-17-27-37.558719,500,251,90175.0
2026-05-01-17-27-37.607193,500,250,89460.5
2026-05-01-17-27-37.658694,500,250,88722.0
2026-05-01-17-27-37.710036,501,249,87830.0
2026-05-01-17-27-37.756913,502,248,87005.5
2026-05-01-17-27-37.807248,505,246,83591.0
2026-05-01-17-27-37.840071,507,246,82457.0
2026-05-01-17-27-37.890792,509,245,80652.0
2026-05-01-17-27-37.939539,511,246,79108.5
2026-05-01-17-27-37.992184,514,246,77246.5
2026-05-01-17-27-38.014532,518,247,75072.0
2026-05-01-17-27-38.058797,522,247,72629.0
2026-05-01-17-27-38.108815,526,248,70345.5
2026-05-01-17-27-38.146510,531,249,68042.5
2026-05-01-17-27-38.190956,535,251,65971.0
2026-05-01-17-27-38.241508,553,262,57196.5
2026-05-01-17-27-38.290784,557,264,54874.0
2026-05-01-17-27-38.340682,560,265,52685.5
2026-05-01-17-27-38.391512,563,266,50786.5
2026-05-01-17-27-38.440276,566,267,49256.0
2026-05-01-17-27-38.492021,567,268,48334.5
2026-05-01-17-27-38.557630,571,268,46176.5
2026-05-01-17-27-38.608895,571,268,45906.0
2026-05-01-17-27-38.647795,202,243,46306.0
2026-05-01-17-27-38.689753,203,243,47017.0
2026-05-01-17-27-38.726425,204,243,47530.5
2026-05-01-17-27-38.758587,140,220,83816.0
2026-05-01-17-27-38.807509,140,220,83820.5
2026-05-01-17-27-38.857556,208,238,49534.0
2026-05-01-17-27-38.923860,569,269,48047.5
2026-05-01-17-27-38.974236,568,269,48602.5
2026-05-01-17-27-39.024049,131,219,78729.0
2026-05-01-17-27-39.088102,567,268,49009.5
2026-05-01-17-27-39.165536,564,264,49665.5
2026-05-01-17-27-39.228209,563,263,50293.5
2026-05-01-17-27-39.305483,561,262,51134.0
2026-05-01-17-27-39.367003,554,255,53116.0
2026-05-01-17-27-39.428640,553,253,53313.5
2026-05-01-17-27-39.490184,551,249,52777.0
2026-05-01-17-27-39.568846,548,220,44333.5
2026-05-01-17-27-39.632440,549,219,44258.5
2026-05-01-17-27-39.695205,550,218,43943.5
2026-05-01-17-27-39.756864,552,219,43401.5
2026-05-01-17-27-39.819617,553,221,43717.5
2026-05-01-17-27-39.897803,554,222,43777.5
2026-05-01-17-27-39.958828,560,215,38686.0
2026-05-01-17-27-40.006383,562,213,37629.5
2026-05-01-17-27-40.067353,564,215,37091.0
2026-05-01-17-27-40.129561,564,218,37723.0
2026-05-01-17-27-40.191743,561,238,43324.0
2026-05-01-17-27-40.253630,566,235,39602.5
2026-05-01-17-27-40.316122,568,233,37712.5
2026-05-01-17-27-40.393887,52,186,35259.0
2026-05-01-17-27-40.471349,52,186,35256.5
2026-05-01-17-27-40.533499,52,186,35254.5
2026-05-01-17-27-40.595112,52,186,35326.5
2026-05-01-17-27-40.658058,52,186,35323.0
2026-05-01-17-27-40.720212,52,187,35350.5
2026-05-01-17-27-40.782793,52,187,35389.5
2026-05-01-17-27-40.829234,52,187,35362.5
2026-05-01-17-27-40.905872,52,187,35353.5
2026-05-01-17-27-40.967828,52,187,35370.0
2026-05-01-17-27-41.028935,52,187,35400.5
2026-05-01-17-27-41.091714,52,187,35368.5
2026-05-01-17-27-41.154458,52,187,35373.5
2026-05-01-17-27-41.216836,52,187,35387.5
2026-05-01-17-27-41.263484,52,187,35394.0
2026-05-01-17-27-41.326225,52,187,35360.5
2026-05-01-17-27-41.389047,185,247,36878.0
2026-05-01-17-27-41.453332,185,247,36968.5
2026-05-01-17-27-41.516266,185,247,36955.0
2026-05-01-17-27-41.593897,185,247,36984.0
2026-05-01-17-27-41.655847,52,186,35335.0
2026-05-01-17-27-41.703071,185,247,37232.0
2026-05-01-17-27-41.764665,52,186,35291.5
2026-05-01-17-27-41.826661,52,186,35259.0
2026-05-01-17-27-41.890410,52,186,35287.0
2026-05-01-17-27-41.953988,52,186,35300.0
2026-05-01-17-27-42.016721,561,219,36203.0
2026-05-01-17-27-42.094246,545,248,56594.5
2026-05-01-17-27-42.156735,542,248,58921.5
2026-05-01-17-27-42.234316,539,248,61195.0
2026-05-01-17-27-42.296861,533,252,66487.0
2026-05-01-17-27-42.360102,533,253,67191.0
2026-05-01-17-27-42.412566,533,254,67599.0
2026-05-01-17-27-42.484645,535,257,67450.5
2026-05-01-17-27-42.530898,536,257,66997.0
2026-05-01-17-27-42.594270,537,257,66305.5
2026-05-01-17-27-42.655385,538,257,65469.0
2026-05-01-17-27-42.717461,542,257,62801.0
2026-05-01-17-27-42.793934,543,257,62182.5
2026-05-01-17-27-42.855623,545,256,61151.5
2026-05-01-17-27-42.918094,547,256,59878.0
2026-05-01-17-27-42.964981,547,256,59477.0
2026-05-01-17-27-43.027272,547,256,59244.5
2026-05-01-17-27-43.075794,548,256,59107.5
2026-05-01-17-27-43.107880,548,256,58937.5
2026-05-01-17-27-43.140575,548,256,58734.5
2026-05-01-17-27-43.190949,548,256,58581.5
2026-05-01-17-27-43.240889,548,256,58393.5
2026-05-01-17-27-43.292624,548,255,58279.0
2026-05-01-17-27-43.358421,548,255,58251.0
2026-05-01-17-27-43.407607,548,255,58251.0
2026-05-01-17-27-43.459024,548,255,58198.5
2026-05-01-17-27-43.507749,549,255,57781.5
2026-05-01-17-27-43.541299,549,254,57551.0
2026-05-01-17-27-43.575669,549,254,57474.0
2026-05-01-17-27-43.641131,550,255,57059.5
2026-05-01-17-27-43.690952,550,254,56768.0
2026-05-01-17-27-43.726247,551,254,56603.0
2026-05-01-17-27-43.792245,551,255,56409.0
2026-05-01-17-27-43.856747,551,255,55994.0
2026-05-01-17-27-43.925139,552,255,55833.0
2026-05-01-17-27-43.992330,552,255,55678.0
2026-05-01-17-27-44.041956,552,254,55552.0
2026-05-01-17-27-44.108039,549,253,57030.5
2026-05-01-17-27-44.173930,548,253,57121.5
2026-05-01-17-27-44.223980,548,253,57333.0
2026-05-01-17-27-44.275846,547,254,57699.0
2026-05-01-17-27-44.323851,547,254,57819.0
2026-05-01-17-27-44.391755,548,255,57957.0
2026-05-01-17-27-44.440945,548,256,58112.5
2026-05-01-17-27-44.490685,548,256,58095.5
2026-05-01-17-27-44.540603,548,256,58199.0
2026-05-01-17-27-44.591436,548,258,58401.5
2026-05-01-17-27-44.645156,548,258,58401.5
2026-05-01-17-27-44.692414,548,258,58564.5
2026-05-01-17-27-44.758723,548,258,58758.0
2026-05-01-17-27-44.807835,547,258,59101.5
2026-05-01-17-27-44.857971,547,259,59333.5
2026-05-01-17-27-44.895683,546,259,59962.5
2026-05-01-17-27-44.922436,546,259,59899.0
2026-05-01-17-27-44.970921,546,259,59789.5
2026-05-01-17-27-45.019376,547,259,59585.5
2026-05-01-17-27-45.090152,547,259,59585.5
2026-05-01-17-27-45.152701,548,259,58526.5
2026-05-01-17-27-45.215705,549,259,58235.5
2026-05-01-17-27-45.278228,550,260,57710.0
2026-05-01-17-27-45.339181,550,260,57380.5
2026-05-01-17-27-45.416597,552,261,56210.5
2026-05-01-17-27-45.494853,553,261,56004.5
2026-05-01-17-27-45.556537,553,261,55632.0
2026-05-01-17-27-45.619389,554,261,55183.5
2026-05-01-17-27-45.670512,554,260,55008.0
2026-05-01-17-27-45.713357,554,260,54792.5
2026-05-01-17-27-45.776333,554,261,54821.0
2026-05-01-17-27-45.838941,555,262,54233.0
2026-05-01-17-27-45.885077,555,262,54233.0
2026-05-01-17-27-45.945845,555,262,54289.5
2026-05-01-17-27-46.012823,555,262,54265.5
2026-05-01-17-27-46.086144,554,260,55207.0
2026-05-01-17-27-46.148410,553,260,55428.5
2026-05-01-17-27-46.211663,553,260,55616.0
2026-05-01-17-27-46.274970,553,261,55960.0
2026-05-01-17-27-46.321589,553,261,55960.0
2026-05-01-17-27-46.383047,553,262,56202.5
2026-05-01-17-27-46.446034,553,262,56165.5
2026-05-01-17-27-46.509054,552,261,56786.5
2026-05-01-17-27-46.570830,552,261,56868.5
2026-05-01-17-27-46.648436,552,261,56849.0
2026-05-01-17-27-46.727131,552,261,56808.5
2026-05-01-17-27-46.790308,552,261,56808.5
2026-05-01-17-27-46.854349,552,261,56771.5
2026-05-01-17-27-46.917887,552,261,56677.0
2026-05-01-17-27-46.979422,552,261,56561.0
2026-05-01-17-27-47.041047,552,261,56565.0
2026-05-01-17-27-47.105593,553,261,55925.0
2026-05-01-17-27-47.151344,553,261,55925.0
2026-05-01-17-27-47.212120,554,261,55703.5
2026-05-01-17-27-47.289416,554,261,55554.0
2026-05-01-17-27-47.351340,554,262,55873.0
2026-05-01-17-27-47.414996,553,262,56414.5
2026-05-01-17-27-47.476820,553,262,56673.5
2026-05-01-17-27-47.539005,552,262,57605.5
2026-05-01-17-27-47.584695,552,262,57605.5
2026-05-01-17-27-47.647109,551,262,57737.5
2026-05-01-17-27-47.709395,551,262,57978.0
2026-05-01-17-27-47.771595,553,263,56971.5
2026-05-01-17-27-47.850005,554,264,56566.5
2026-05-01-17-27-47.913130,554,264,56390.0
2026-05-01-17-27-47.992142,556,264,55571.5
2026-05-01-17-27-48.054636,556,264,55533.5
2026-05-01-17-27-48.116123,556,264,55447.0
2026-05-01-17-27-48.178844,557,263,54819.5
2026-05-01-17-27-48.239499,556,264,55049.0
2026-05-01-17-27-48.301451,556,263,55295.5
2026-05-01-17-27-48.363626,551,258,56729.0
2026-05-01-17-27-48.426284,551,257,56586.0
2026-05-01-17-27-48.488070,551,256,56288.5
2026-05-01-17-27-48.549595,551,255,56123.0
2026-05-01-17-27-48.611629,558,253,52467.5
2026-05-01-17-27-48.672334,554,253,53924.0
2026-05-01-17-27-48.734391,555,254,53355.0
2026-05-01-17-27-48.811624,560,257,50899.5
2026-05-01-17-27-48.888281,562,259,49896.0
2026-05-01-17-27-48.950508,564,260,48879.0
2026-05-01-17-27-49.011735,577,268,41522.5
2026-05-01-17-27-49.073763,580,270,38954.0
2026-05-01-17-27-49.142747,584,272,36502.0
2026-05-01-17-27-49.191098,52,183,34946.5
2026-05-01-17-27-49.241455,52,183,34925.0
2026-05-01-17-27-49.290596,52,183,34912.5
2026-05-01-17-27-49.341338,52,183,34917.0
2026-05-01-17-27-49.391281,52,183,34881.5
2026-05-01-17-27-49.423858,52,183,34891.0
2026-05-01-17-27-49.459463,52,183,34877.5
2026-05-01-17-27-49.493784,52,183,34894.5
2026-05-01-17-27-49.519910,52,183,34879.5
2026-05-01-17-27-49.560040,52,183,34904.0
2026-05-01-17-27-49.641982,52,183,34934.5
2026-05-01-17-27-49.691217,52,183,34942.5
2026-05-01-17-27-49.741944,52,183,34956.5
2026-05-01-17-27-49.792368,52,183,34932.5
2026-05-01-17-27-49.842058,52,183,34940.0
2026-05-01-17-27-49.892522,580,268,38066.0
2026-05-01-17-27-49.944944,579,268,38997.0
2026-05-01-17-27-49.991544,577,267,40128.0
2026-05-01-17-27-50.033040,575,266,41357.5
2026-05-01-17-27-50.090053,573,265,42532.0
2026-05-01-17-27-50.140397,571,264,43813.5
2026-05-01-17-27-50.223814,565,260,48142.5
2026-05-01-17-27-50.257869,563,260,48989.5
2026-05-01-17-27-50.305549,562,260,49781.0
2026-05-01-17-27-50.358770,561,260,50553.5
2026-05-01-17-27-50.408218,560,260,51392.0
2026-05-01-17-27-50.459298,556,261,54404.5
2026-05-01-17-27-50.507320,554,261,55206.0
2026-05-01-17-27-50.549389,553,261,55949.0
2026-05-01-17-27-50.597066,552,261,56763.0
2026-05-01-17-27-50.617894,551,261,57365.5
2026-05-01-17-27-50.659341,550,260,58002.0
2026-05-01-17-27-50.726016,549,260,58486.5
2026-05-01-17-27-50.759110,548,260,58953.5
2026-05-01-17-27-50.792069,548,260,59205.0
2026-05-01-17-27-50.842484,546,260,60546.5
2026-05-01-17-27-50.875706,545,260,60877.0
2026-05-01-17-27-50.925585,545,259,61108.5
2026-05-01-17-27-50.959149,544,259,61366.0
2026-05-01-17-27-50.993465,544,259,61553.0
2026-05-01-17-27-51.030259,543,258,61758.5
2026-05-01-17-27-51.058831,543,258,61995.0
2026-05-01-17-27-51.136232,543,258,62188.5
2026-05-01-17-27-51.199321,542,258,62377.5
2026-05-01-17-27-51.261044,542,258,62696.5
2026-05-01-17-27-51.339489,542,258,62634.0
2026-05-01-17-27-51.386781,542,258,62433.5
2026-05-01-17-27-51.418401,543,258,62273.5
2026-05-01-17-27-51.434924,543,259,62061.0
2026-05-01-17-27-51.478571,543,259,61777.5
2026-05-01-17-27-51.510727,544,259,61539.0
2026-05-01-17-27-51.556849,544,259,61119.0
2026-05-01-17-27-51.572032,545,258,60697.0
2026-05-01-17-27-51.606132,546,259,60222.5
2026-05-01-17-27-51.649985,550,260,57933.0
2026-05-01-17-27-51.682024,550,260,57412.5
2026-05-01-17-27-51.714056,551,260,56918.5
2026-05-01-17-27-51.760428,552,260,56582.5
2026-05-01-17-27-51.791454,552,261,56293.5
2026-05-01-17-27-51.821951,552,260,55931.0
2026-05-01-17-27-51.852981,553,261,55789.5
2026-05-01-17-27-51.883744,553,261,55696.0
2026-05-01-17-27-51.911827,553,261,55447.0
2026-05-01-17-27-51.946264,554,261,55274.0
2026-05-01-17-27-51.991815,554,261,54824.0
2026-05-01-17-27-52.023118,555,261,54681.0
2026-05-01-17-27-52.054492,555,261,54450.0
2026-05-01-17-27-52.085057,555,261,54363.5
2026-05-01-17-27-52.116362,555,261,54014.5
2026-05-01-17-27-52.162930,556,262,53981.5
2026-05-01-17-27-52.193650,556,261,53766.0
2026-05-01-17-27-52.224571,556,261,53753.5
2026-05-01-17-27-52.256478,556,262,53609.0
2026-05-01-17-27-52.288313,556,262,53521.5
2026-05-01-17-27-52.319796,556,262,53442.5
2026-05-01-17-27-52.350382,556,262,53476.5
2026-05-01-17-27-52.396798,556,262,53490.5
2026-05-01-17-27-52.427767,556,262,53495.0
2026-05-01-17-27-52.458626,556,262,53446.0
2026-05-01-17-27-52.489886,556,262,53444.0
2026-05-01-17-27-52.536518,556,262,53458.5
2026-05-01-17-27-52.554633,556,262,53514.0
2026-05-01-17-27-52.598314,556,262,53583.0
2026-05-01-17-27-52.629766,556,261,53587.5
2026-05-01-17-27-52.661355,556,262,53758.5
2026-05-01-17-27-52.692697,556,262,53834.0
2026-05-01-17-27-52.739302,556,261,53749.0
2026-05-01-17-27-52.754858,556,261,53834.5
2026-05-01-17-27-52.802023,556,261,53930.0
2026-05-01-17-27-52.833469,556,261,53982.5
2026-05-01-17-27-52.862159,556,261,53945.5
2026-05-01-17-27-52.897114,555,261,53978.0
2026-05-01-17-27-52.928618,555,261,54168.0
2026-05-01-17-27-52.974450,555,261,54035.0
2026-05-01-17-27-53.006071,555,260,54114.0
2026-05-01-17-27-53.038104,555,260,54259.5
2026-05-01-17-27-53.069093,555,260,54355.5
2026-05-01-17-27-53.100314,554,260,54584.0
2026-05-01-17-27-53.131826,554,260,54724.0
2026-05-01-17-27-53.177982,554,260,54789.5
2026-05-01-17-27-53.208509,554,260,54984.0
2026-05-01-17-27-53.240016,554,260,55071.5
